date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-03-11,UT,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,76c94894d50c365d4846731e5cecb0f05021007f,NA,NA,2,2,2,49,0,0,0,0,0
2020-03-11,VA,9,60,NA,NA,NA,NA,NA,NA,NA,NA,a815f0d7942b6f1baa509e533e21d81829a3028d,NA,NA,69,69,69,51,0,0,7,1,8
2020-03-11,VT,1,62,NA,NA,NA,NA,NA,NA,NA,NA,c8f0f13f72669b1a4b6bde7505772ae78d229919,NA,NA,63,63,63,50,0,0,22,0,22
2020-03-11,WA,474,2175,NA,NA,NA,NA,NA,NA,NA,NA,9da4c4fb28844ba028b8e9d55910d4d7326d9a69,40,NA,2649,2649,2649,53,3,0,1065,84,1149
2020-03-11,WI,3,43,NA,NA,NA,NA,NA,NA,NA,NA,cd76c7d7754176cb52177b3b9327eeeb6752d492,NA,NA,46,46,46,55,0,0,7,1,8
2020-03-11,WV,0,3,2,NA,NA,NA,NA,NA,NA,NA,d4710e9f30d17c17211938eeec385ecf4bc5b2f0,NA,NA,5,3,3,54,0,0,1,0,1
2020-03-11,WY,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,b2a970a45b39b2c7ec078c35757610c22241c0f6,NA,NA,0,0,0,56,0,0,0,0,0
2020-03-10,AK,0,23,9,NA,NA,NA,NA,NA,NA,NA,6561feac0f53ef762911b4995038df195c62b2cb,NA,NA,32,23,23,02,0,0,0,0,0
2020-03-10,AL,0,0,0,NA,NA,NA,NA,NA,NA,NA,d77d1bec988a8d98086652dbe2ec43647b585934,NA,NA,0,0,0,01,0,0,0,0,0
2020-03-10,AR,0,12,3,NA,NA,NA,NA,NA,NA,NA,76ed6d1dfa326d78b8fc7277b42229fbfb98b6a8,NA,NA,15,12,12,05,0,0,0,0,0
2020-03-10,AZ,6,51,27,NA,NA,NA,NA,NA,NA,NA,5dcc8301933ff5a560e3f87228a47f11150d6833,NA,NA,84,57,57,04,0,0,7,1,8
2020-03-10,CA,133,690,NA,NA,NA,NA,NA,NA,NA,NA,0d0ac26ba210e002c4cef8b50e8305df0d25daea,NA,NA,823,823,823,06,0,0,0,19,19
2020-03-10,CO,12,142,1,NA,NA,NA,NA,NA,NA,NA,69761082125ab448f7ae1bd685e412afa79151b6,NA,NA,155,154,154,08,0,0,9,3,12
2020-03-10,CT,2,54,NA,NA,NA,NA,NA,NA,NA,NA,75db1306a0c3b31835dc1c30f84f59c0a1029937,NA,NA,56,56,56,09,0,0,8,1,9
2020-03-10,DC,5,17,2,NA,NA,NA,NA,NA,NA,NA,5ba08a29ba9ee29378b41ef76d6d3d0c369f679c,NA,NA,24,22,22,11,0,0,3,4,7
2020-03-10,DE,0,17,3,NA,NA,NA,NA,NA,NA,NA,a31ea8cf78fa49489859b210157dc22e5260bb01,NA,NA,20,17,17,10,0,0,2,0,2
2020-03-10,FL,19,222,155,NA,NA,NA,NA,NA,NA,NA,28a9eb3913e7fc74070cec1d31d47aaac19e37fe,NA,NA,396,241,241,12,0,0,82,1,83
2020-03-10,GA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,a132882a6ceb7fe633651eb8a444d54b2abf057d,NA,NA,17,17,17,13,0,0,0,5,5
2020-03-10,HI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200379e92b872f68070789c24b448f9e633a242,NA,NA,2,2,2,15,0,0,0,0,0
2020-03-10,IA,8,32,11,NA,NA,NA,NA,NA,NA,NA,0339432703c45d77e65b4663ab034cdef1ba1231,NA,NA,51,40,40,19,0,0,6,5,11
2020-03-10,ID,0,41,NA,NA,NA,NA,NA,NA,NA,NA,3398df61adeea88796c0151991e91767f23fc23b,NA,NA,41,41,41,16,0,0,0,0,0
2020-03-10,IL,19,244,63,NA,NA,NA,NA,NA,NA,NA,61d4b2c48b0bcc01290ae69bcaf6239f7addecee,NA,NA,326,263,263,17,0,0,53,12,65
2020-03-10,IN,6,30,NA,NA,NA,NA,NA,NA,NA,NA,4fbecba581f9cdd1d759e98a8d4bc184c0f49b18,NA,NA,36,36,36,18,0,0,30,4,34
2020-03-10,KS,1,17,21,NA,NA,NA,NA,NA,NA,NA,d0b4ac6984434e6749c3bb46fc10b7693b8078df,NA,NA,39,18,18,20,0,0,6,0,6
2020-03-10,KY,6,28,NA,NA,NA,NA,NA,NA,NA,NA,fb7dfcd14029c819e924cd14118e37cc9ea2a536,NA,NA,34,34,34,21,0,0,11,2,13
2020-03-10,LA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,0cbd4af0d2d6d254ceee5f1d76f6f82e4a2c11d4,NA,NA,12,12,12,22,0,0,6,0,6
2020-03-10,MA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,5b2241741b78dcad0513de205c9dba09feae3b20,NA,NA,92,92,92,25,0,0,0,51,51
2020-03-10,MD,6,89,NA,NA,NA,NA,NA,NA,NA,NA,8f118d594d196858544dc7c24bc999d3c9843b04,NA,NA,95,95,95,24,0,0,16,1,17
2020-03-10,ME,0,20,5,NA,NA,NA,NA,NA,NA,NA,6d6c02b7fd92ae263c4abcb613d6f26636decd1f,NA,NA,25,20,20,23,0,0,19,0,19
2020-03-10,MI,358,39,24,NA,NA,NA,NA,NA,NA,NA,3e4a39aed98cca92c58aec0c948bd34e7c057f4b,NA,NA,421,397,397,26,0,0,3,104,107
2020-03-10,MN,3,132,NA,NA,NA,NA,NA,NA,NA,NA,a8bd7312aff6c319969c4284aea579180470d47b,NA,NA,135,135,135,27,0,0,52,1,53
2020-03-10,MO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1c34a0d3912ffb4d44146d0a8411b013fe7248fc,NA,NA,1,1,1,29,0,0,0,0,0
2020-03-10,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32252d133f8ee8b943fd708c3090d079ce45f7f2,NA,NA,0,0,0,28,0,0,0,0,0
2020-03-10,MT,0,15,NA,NA,NA,NA,NA,NA,NA,NA,f250ac19e94bd81dd095fe875f429e4570af3286,NA,NA,15,15,15,30,0,0,4,0,4
2020-03-10,NC,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7820bb5206372383942ee45994aaac2274420d5f,NA,NA,7,7,7,37,0,0,0,5,5
2020-03-10,ND,0,6,2,NA,NA,NA,NA,NA,NA,NA,e0805fa5b5182659ea70ca569733d8ba876ad01d,NA,NA,8,6,6,38,0,0,6,0,6
2020-03-10,NE,3,47,16,NA,NA,NA,NA,NA,NA,NA,2eceb89898abf1c18dc8d4e151aa6a9b7f24bd44,NA,NA,66,50,50,31,0,0,11,0,11
2020-03-10,NH,4,38,5,NA,NA,NA,NA,NA,NA,NA,db5511251d15682916c0b2c7d18c8e042946c86c,NA,NA,47,42,42,33,0,0,0,0,0
2020-03-10,NJ,15,44,20,NA,NA,NA,NA,NA,NA,NA,894e37aeac26176f2ecbaeae4a2a73ec49d66177,NA,NA,79,59,59,34,0,0,9,4,13
2020-03-10,NM,0,69,NA,NA,NA,NA,NA,NA,NA,NA,9c36987288c350a2183bb8af37efa35702813c0d,NA,NA,69,69,69,35,0,0,12,0,12
2020-03-10,NV,1,14,NA,NA,NA,NA,NA,NA,NA,NA,2652231f26f2a40d4b1d719fee236b966c061283,NA,NA,15,15,15,32,0,0,0,0,0
2020-03-10,NY,173,92,NA,NA,NA,NA,NA,NA,NA,NA,193f85893cecb99d063a03060bc4802d2d6458f1,NA,NA,265,265,265,36,0,0,0,31,31
2020-03-10,OH,3,14,15,NA,NA,NA,NA,NA,NA,NA,c226bdb43a781003d1620baf6ee7b55ad00c8b50,NA,NA,32,17,17,39,0,0,3,0,3
2020-03-10,OK,2,15,11,NA,NA,NA,NA,NA,NA,NA,fe6cb3ee7ed6b8df044b4274f1235f2c35195542,NA,NA,28,17,17,40,0,0,7,1,8
2020-03-10,OR,15,213,67,NA,NA,NA,NA,NA,NA,NA,b124f2b2f232984d5c0185a54ad7f85bb988a90a,NA,NA,295,228,228,41,0,0,48,1,49
2020-03-10,PA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,7dd8e8b438f07cd82021188efd5b91468b8ce15e,NA,NA,12,12,12,42,0,0,0,2,2
2020-03-10,RI,3,58,6,NA,NA,NA,NA,NA,NA,NA,36e67adb05ce8d558f0aefe09b0c328e5a79e54f,NA,NA,67,61,61,44,0,0,28,0,28
2020-03-10,SC,7,24,NA,NA,NA,NA,NA,NA,NA,NA,dd5f3a1e885292f8e8c6d3160128a1c49b84da8c,NA,NA,31,31,31,45,0,0,0,0,0
2020-03-10,SD,0,11,0,NA,NA,NA,NA,NA,NA,NA,f2608368ec96bfd0baf5e23ac0640cb2cb6fba1c,NA,NA,11,11,11,46,0,0,6,0,6
2020-03-10,TN,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,51d7454f0a63341e7d33e9bc17ec4203c1d7b5eb,NA,NA,7,7,7,47,0,0,0,4,4
2020-03-10,TX,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,eea92c2654f734808ae61461bd187a8ae737ede5,NA,NA,13,13,13,48,0,0,0,1,1
2020-03-10,UT,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,466b66d0cbac6da0ff5069cee893a6e5774b3809,NA,NA,2,2,2,49,0,0,0,1,1
2020-03-10,VA,8,53,NA,NA,NA,NA,NA,NA,NA,NA,50c5f90ad518306f2aa6cfa2d4aa8f9c6b89f6eb,NA,NA,61,61,61,51,0,0,15,5,20
2020-03-10,VT,1,40,NA,NA,NA,NA,NA,NA,NA,NA,1ef4d4eeca815cb3358eed86bfdd2b22a7faacc9,NA,NA,41,41,41,50,0,0,6,0,6
2020-03-10,WA,390,1110,NA,NA,NA,NA,NA,NA,NA,NA,4da0bd0b895e49f748564049e930a4ace7dc73f7,37,NA,1500,1500,1500,53,2,0,0,47,47
2020-03-10,WI,2,36,NA,NA,NA,NA,NA,NA,NA,NA,6547fab519037da58609fee7229c4673423a5614,NA,NA,38,38,38,55,0,0,0,1,1
2020-03-10,WV,0,2,3,NA,NA,NA,NA,NA,NA,NA,a0f64043e0dbb8a0390316af34e6ae60a7913160,NA,NA,5,2,2,54,0,0,0,0,0
2020-03-10,WY,0,0,0,NA,NA,NA,NA,NA,NA,NA,7386ca913797703a8f0738ff599605f36db6d06b,NA,NA,0,0,0,56,0,0,0,0,0
2020-03-09,AK,0,23,9,NA,NA,NA,NA,NA,NA,NA,b5cbe627dd51a6e70136134185391030f93ffcb5,NA,NA,32,23,23,02,0,0,9,0,9
2020-03-09,AL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3c15dbef6838aa05f46554b8f49c5d96677df531,NA,NA,0,0,0,01,0,0,0,0,0
2020-03-09,AR,0,12,0,NA,NA,NA,NA,NA,NA,NA,5ef70cfa2d033bc17949f85ed40a9a63e9ea95df,NA,NA,12,12,12,05,0,0,6,0,6
2020-03-09,AZ,5,44,7,NA,NA,NA,NA,NA,NA,NA,34a29bfcfa1a71c92fe460039d78f6bb8bf65e60,NA,NA,56,49,49,04,0,0,0,0,0
2020-03-09,CA,114,690,NA,NA,NA,NA,NA,NA,NA,NA,6af63e3581f76d44b6446c5c221d5a2dd96f5a24,NA,NA,804,804,804,06,0,0,228,26,254
2020-03-09,CO,9,133,NA,NA,NA,NA,NA,NA,NA,NA,b23d501869c0a98edd0eedb4d3393fa413a2532b,NA,NA,142,142,142,08,0,0,29,1,30
2020-03-09,CT,1,46,NA,NA,NA,NA,NA,NA,NA,NA,77af98908db8db59c3733c28b2b979a5dfbd11d7,NA,NA,47,47,47,09,0,0,17,0,17
2020-03-09,DC,1,14,3,NA,NA,NA,NA,NA,NA,NA,01c063fd1289fc23b3b7be3d4aea3307b50f5040,NA,NA,18,15,15,11,0,0,4,0,4
2020-03-09,DE,0,15,3,NA,NA,NA,NA,NA,NA,NA,966cd7a363b1718847965e750f4e76527e4f3d3f,NA,NA,18,15,15,10,0,0,5,0,5
2020-03-09,FL,18,140,115,NA,NA,NA,NA,NA,NA,NA,318b0f35925b3b172b90b2faa9823d23882636b6,NA,NA,273,158,158,12,0,0,22,1,23
2020-03-09,GA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,279f6e8110f21f2cb9b2d1ff1e6841afa1c0af40,NA,NA,12,12,12,13,0,0,0,5,5
2020-03-09,HI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,e8c71d4ebcb3a9aed28d52d363088faa8aa067e2,NA,NA,2,2,2,15,0,0,0,1,1
2020-03-09,IA,3,26,8,NA,NA,NA,NA,NA,NA,NA,2d4f00730c4f5721f4da3d4ba82eebff77c5e4e2,NA,NA,37,29,29,19,0,0,11,3,14
2020-03-09,ID,0,41,NA,NA,NA,NA,NA,NA,NA,NA,cebad76e979c6b393b559632dcfef8e1cb9ccd0c,NA,NA,41,41,41,16,0,0,14,0,14
2020-03-09,IL,7,191,44,NA,NA,NA,NA,NA,NA,NA,3fe26606e274da04428ec1f3e932c98cf64e5b49,NA,NA,242,198,198,17,0,0,0,1,1
2020-03-09,IN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,d82e74b7662ac9fc6dcad52693089393fd73c192,NA,NA,2,2,2,18,0,0,0,0,0
2020-03-09,KS,1,11,0,NA,NA,NA,NA,NA,NA,NA,ce8f496b64774484ba055b88fe463cfea2c4ecaf,NA,NA,12,12,12,20,0,0,0,0,0
2020-03-09,KY,4,17,NA,NA,NA,NA,NA,NA,NA,NA,ea273e790c71c42e501ffeb854c765c4ed3d91e0,NA,NA,21,21,21,21,0,0,4,3,7
2020-03-09,LA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,34ed705a6d35331063fd0d6d7867baca1fefe36c,NA,NA,6,6,6,22,0,0,0,1,1
2020-03-09,MA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,bcf1ffcd7a8be3ab88adca44ae7ca0012a0b6cb7,NA,NA,41,41,41,25,0,0,0,28,28
2020-03-09,MD,5,73,NA,NA,NA,NA,NA,NA,NA,NA,21d797080b2facbf18276350a712ba702c1db616,NA,NA,78,78,78,24,0,0,21,2,23
2020-03-09,ME,0,1,NA,NA,NA,NA,NA,NA,NA,NA,fc7ef15fa0bc2846fd0a361a454006c43ff5a50c,NA,NA,1,1,1,23,0,0,0,0,0
2020-03-09,MI,254,36,11,NA,NA,NA,NA,NA,NA,NA,12439b1570bf0a2f43b1aa54c5664fc47bc56172,NA,NA,301,290,290,26,0,0,10,86,96
2020-03-09,MN,2,80,NA,NA,NA,NA,NA,NA,NA,NA,2fe8a8c39e6d7656c053b0ddc487d11d014d7968,NA,NA,82,82,82,27,0,0,32,1,33
2020-03-09,MO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2ae8fc33a8f32d0393f6509589e5aa2db017a1a7,NA,NA,1,1,1,29,0,0,0,0,0
2020-03-09,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2b1e959c40e1d97cbd4fdb3af6d146176cb72a7a,NA,NA,0,0,0,28,0,0,0,0,0
2020-03-09,MT,0,11,NA,NA,NA,NA,NA,NA,NA,NA,f94a2e3b32545cbd6e401cfc4e8094305bd8e6ac,NA,NA,11,11,11,30,0,0,0,0,0
2020-03-09,NC,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,36a7efc53186e6278555d0eb1f7f7780868cfc03,NA,NA,2,2,2,37,0,0,0,0,0
2020-03-09,ND,0,0,NA,NA,NA,NA,NA,NA,NA,NA,59a9fe03c914e9211dd5546b982a478f5b7e46d8,NA,NA,0,0,0,38,0,0,0,0,0
2020-03-09,NE,3,36,9,NA,NA,NA,NA,NA,NA,NA,aacea49d265183a389da9f54170298fc8d6a486e,NA,NA,48,39,39,31,0,0,19,2,21
2020-03-09,NH,4,38,5,NA,NA,NA,NA,NA,NA,NA,95d9f3370e5979350a25379b65c7f98b077c7213,NA,NA,47,42,42,33,0,0,0,0,0
2020-03-09,NJ,11,35,14,NA,NA,NA,NA,NA,NA,NA,e0df6d08dc91c5afd18e9f35f22aa322b4b0f0ce,NA,NA,60,46,46,34,0,0,4,5,9
2020-03-09,NM,0,57,0,NA,NA,NA,NA,NA,NA,NA,a766e1775bcbafa6817f7b2f15a9292652caba5c,NA,NA,57,57,57,35,0,0,9,0,9
2020-03-09,NV,1,14,NA,NA,NA,NA,NA,NA,NA,NA,83d025cf17543e497cd5063608e45dc9cfa44fb8,NA,NA,15,15,15,32,0,0,0,0,0
2020-03-09,NY,142,92,NA,NA,NA,NA,NA,NA,NA,NA,260a070d28ed40a35e8b31aca5f4ab3352dc9ba8,NA,NA,234,234,234,36,0,0,0,37,37
2020-03-09,OH,3,11,5,NA,NA,NA,NA,NA,NA,NA,40edb3ac44427394a2fb18a1b4cd4064b7e67672,NA,NA,19,14,14,39,0,0,1,3,4
2020-03-09,OK,1,8,10,NA,NA,NA,NA,NA,NA,NA,8b689e9e2ad67a6b028c2431bedd2cec040154e0,NA,NA,19,9,9,40,0,0,0,0,0
2020-03-09,OR,14,165,52,NA,NA,NA,NA,NA,NA,NA,f5a1974166b2872d9568b45083f043611e5c5652,NA,NA,231,179,179,41,0,0,65,0,65
2020-03-09,PA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4554632818538c57d0520a7bfb83132dd6c055d9,NA,NA,10,10,10,42,0,0,0,4,4
2020-03-09,RI,3,30,6,NA,NA,NA,NA,NA,NA,NA,c95620757ddb4993da77d7d25126c990fa386efe,NA,NA,39,33,33,44,0,0,0,0,0
2020-03-09,SC,7,24,NA,NA,NA,NA,NA,NA,NA,NA,230947ecf1cd935a64d923210a6ffb285ea513bd,NA,NA,31,31,31,45,0,0,16,5,21
2020-03-09,SD,0,5,0,NA,NA,NA,NA,NA,NA,NA,207d9a28c6c82c49caa4472678725e844f8a1836,NA,NA,5,5,5,46,0,0,0,0,0
2020-03-09,TN,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2ca1b9768f605daaa7c62ae41b8b6f94c63d1a80,NA,NA,3,3,3,47,0,0,0,0,0
2020-03-09,TX,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3bedfa0a6b278f333e5bdb9fde59e674715bfb1,NA,NA,12,12,12,48,0,0,0,4,4
2020-03-09,UT,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,fa208666968a4489a5cde79e40c08bdddece1361,NA,NA,1,1,1,49,0,0,0,0,0
2020-03-09,VA,3,38,9,NA,NA,NA,NA,NA,NA,NA,de39b29dd1a1a173788fc7a0f22b44ccb7899f1c,NA,NA,50,41,41,51,0,0,2,1,3
2020-03-09,VT,1,34,NA,NA,NA,NA,NA,NA,NA,NA,26c656cc1971e9a2bde7f9614ffe7ef51900c432,NA,NA,35,35,35,50,0,0,6,0,6
2020-03-09,WA,343,1110,NA,NA,NA,NA,NA,NA,NA,NA,4a2880e868424d7e53be6c67efd73f574eda7ecd,35,NA,1453,1453,1453,53,4,0,470,97,567
2020-03-09,WI,1,36,NA,NA,NA,NA,NA,NA,NA,NA,e29cff75f4e2deeb5547eee65bcb33cdc75c2fd8,NA,NA,37,37,37,55,0,0,5,0,5
2020-03-09,WV,0,2,3,NA,NA,NA,NA,NA,NA,NA,8e4b9a84bdbba65581c2287854f03105e8e97149,NA,NA,5,2,2,54,0,0,0,0,0
2020-03-09,WY,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,c052da9af9257ed5150197a38c4d1cf9cb5992b0,NA,NA,0,0,0,56,0,0,0,0,0
2020-03-08,AK,0,14,6,NA,NA,NA,NA,NA,NA,NA,844624448b0ee3ff7dd240e0d3f4258de1563064,NA,NA,20,14,14,02,0,0,2,0,2
2020-03-08,AL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc8486565b986e301a3cb52dda7d6014007253e4,NA,NA,0,0,0,01,0,0,0,0,0
2020-03-08,AR,0,6,0,NA,NA,NA,NA,NA,NA,NA,6263c0cd4836c8418421de9e16b86212a90ea53f,NA,NA,6,6,6,05,0,0,0,0,0
2020-03-08,AZ,5,44,7,NA,NA,NA,NA,NA,NA,NA,7fab3faf304af2d21cf805b897dbe16c6cf1a5c6,NA,NA,56,49,49,04,0,0,0,0,0
2020-03-08,CA,88,462,NA,NA,NA,NA,NA,NA,NA,NA,39ba303e6c33d759f657dfaa835f2714a49ecc37,NA,NA,550,550,550,06,0,0,0,19,19
2020-03-08,CO,8,104,NA,NA,NA,NA,NA,NA,NA,NA,999728a960c0e35c7bfce426d19eef24c7fd3e64,NA,NA,112,112,112,08,0,0,49,0,49
2020-03-08,CT,1,29,8,NA,NA,NA,NA,NA,NA,NA,9af238ecf88478ebbe90c92437c721d9fd8e6d17,NA,NA,38,30,30,09,0,0,29,1,30
2020-03-08,DC,1,10,0,NA,NA,NA,NA,NA,NA,NA,49cc05969337862100d6dac922ca02efcccd9c37,NA,NA,11,11,11,11,0,0,2,1,3
2020-03-08,DE,0,10,0,NA,NA,NA,NA,NA,NA,NA,55e0c22b683f94999c6a852f5432d86ffe73ebae,NA,NA,10,10,10,10,0,0,0,0,0
2020-03-08,FL,17,118,108,NA,NA,NA,NA,NA,NA,NA,58118fa0e29d8d1a2b018270736aa4e15f658ed0,NA,NA,243,135,135,12,0,0,18,3,21
2020-03-08,GA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,e234f04216762da88bc69c82ae358ca0e126a20e,NA,NA,7,7,7,13,0,0,0,1,1
2020-03-08,HI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,94350220775a3b6e5fda814910579f1b46265ab8,NA,NA,1,1,1,15,0,0,0,0,0
2020-03-08,IA,0,15,2,NA,NA,NA,NA,NA,NA,NA,ed9e73a744bebf0b1f7f5bda0383d3fe3134e20c,NA,NA,17,15,15,19,0,0,0,0,0
2020-03-08,ID,0,27,NA,NA,NA,NA,NA,NA,NA,NA,9445d66db16882680e8502f339ebcea0f5762ccd,NA,NA,27,27,27,16,0,0,0,0,0
2020-03-08,IL,6,191,44,NA,NA,NA,NA,NA,NA,NA,6c7bf5170846973ebb63a9ac680596f733cf5a5d,NA,NA,241,197,197,17,0,0,0,0,0
2020-03-08,IN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,ba3578ffa6ce7f594b1afdeb97b4e26c421cf59f,NA,NA,2,2,2,18,0,0,0,1,1
2020-03-08,KS,1,11,0,NA,NA,NA,NA,NA,NA,NA,d7a2adf7af3c56e40d1a75f02da8878c2e934ccd,NA,NA,12,12,12,20,0,0,0,1,1
2020-03-08,KY,1,13,NA,NA,NA,NA,NA,NA,NA,NA,1930ced9af77c060162cc04abf6f9d53d28c39ac,NA,NA,14,14,14,21,0,0,4,0,4
2020-03-08,LA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,f0cd89bf8cfc3f22372a64bbf45ae165e5845bb1,NA,NA,5,5,5,22,0,0,5,0,5
2020-03-08,MA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,db7ba78165b69c05b53151fbdc1d322c2e5a1688,NA,NA,13,13,13,25,0,0,0,0,0
2020-03-08,MD,3,52,NA,NA,NA,NA,NA,NA,NA,NA,cbac8d376b30d5d5e04172efbb77aa9f9d49942b,NA,NA,55,55,55,24,0,0,11,0,11
2020-03-08,ME,0,1,NA,NA,NA,NA,NA,NA,NA,NA,a44c270bd2fd674f7bf3ffcf3b9042baa0c7d8b2,NA,NA,1,1,1,23,0,0,0,0,0
2020-03-08,MI,168,26,10,NA,NA,NA,NA,NA,NA,NA,8955bea8f7edc16d43081e5b969c48c3f1e3050e,NA,NA,204,194,194,26,0,0,8,40,48
2020-03-08,MN,1,48,NA,NA,NA,NA,NA,NA,NA,NA,3bb2cdf04d3b3fa3eaea091fd099d444818650e2,NA,NA,49,49,49,27,0,0,0,0,0
2020-03-08,MO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,61c8364771bfe55687a47ce4650d8614e697d7ca,NA,NA,1,1,1,29,0,0,0,1,1
2020-03-08,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2d0d4688d015247af02eab6b55ae72e221d8ac7c,NA,NA,0,0,0,28,0,0,0,0,0
2020-03-08,MT,0,11,NA,NA,NA,NA,NA,NA,NA,NA,cdb6980828a9f676bf55fdd84394dfd3d2619c80,NA,NA,11,11,11,30,0,0,0,0,0
2020-03-08,NC,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,550aef8aafb9d182e2c2db40483a3c4030f9fa27,NA,NA,2,2,2,37,0,0,0,0,0
2020-03-08,ND,0,0,NA,NA,NA,NA,NA,NA,NA,NA,e1b82af26658ba59e5450a632559324dab21d186,NA,NA,0,0,0,38,0,0,0,0,0
2020-03-08,NE,1,17,5,NA,NA,NA,NA,NA,NA,NA,0a814283723e80c081ea9aced87caae627354a77,NA,NA,23,18,18,31,0,0,0,0,0
2020-03-08,NH,4,38,5,NA,NA,NA,NA,NA,NA,NA,ecfe42d37126f9471a8c8176b24545e96c32c1d5,NA,NA,47,42,42,33,0,0,18,2,20
2020-03-08,NJ,6,31,0,NA,NA,NA,NA,NA,NA,NA,1e8aab109a7c26892276d26946a56c0163edcd84,NA,NA,37,37,37,34,0,0,31,2,33
2020-03-08,NM,0,48,0,NA,NA,NA,NA,NA,NA,NA,3ae3b323e6fccff2c838538447fffa389d9e5f4a,NA,NA,48,48,48,35,0,0,0,0,0
2020-03-08,NV,1,14,NA,NA,NA,NA,NA,NA,NA,NA,def0cb8fc381af9358ec1023f361e556ab9f9ded,NA,NA,15,15,15,32,0,0,0,0,0
2020-03-08,NY,105,92,NA,NA,NA,NA,NA,NA,NA,NA,f6d3b78f41cadeaf08e72f35692a9619d70aad07,NA,NA,197,197,197,36,0,0,0,29,29
2020-03-08,OH,0,10,4,NA,NA,NA,NA,NA,NA,NA,7e8d292bba63ea4513c06f2051dea6861b470916,NA,NA,14,10,10,39,0,0,1,0,1
2020-03-08,OK,1,8,2,NA,NA,NA,NA,NA,NA,NA,b6018ab69b18e7cd1a1cdabcf009e65d0f07e5ee,NA,NA,11,9,9,40,0,0,8,0,8
2020-03-08,OR,14,100,53,NA,NA,NA,NA,NA,NA,NA,882f37383b337cc29b83d8317156e4a4311f6627,NA,NA,167,114,114,41,0,0,23,7,30
2020-03-08,PA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,f2288aed4a67fb77f86fc35e3988a70e0db037ac,NA,NA,6,6,6,42,0,0,0,2,2
2020-03-08,RI,3,30,12,NA,NA,NA,NA,NA,NA,NA,1f2994a89f2153e8cbf70397cf042a16351be821,NA,NA,45,33,33,44,0,0,0,1,1
2020-03-08,SC,2,8,NA,NA,NA,NA,NA,NA,NA,NA,db7aefd437c9ae1600b9c0b62d4f9344d3a99dc7,NA,NA,10,10,10,45,0,0,0,0,0
2020-03-08,SD,0,5,0,NA,NA,NA,NA,NA,NA,NA,a54f67d9f8d3c7647c20085e8d59e40c6290250b,NA,NA,5,5,5,46,0,0,0,0,0
2020-03-08,TN,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,55ca27b24b97bbb5f61d3c7d3db93ad7f41f6240,NA,NA,3,3,3,47,0,0,0,2,2
2020-03-08,TX,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,be48d5d3143d163568736568b389b7bcae8fe816,NA,NA,8,8,8,48,0,0,0,0,0
2020-03-08,UT,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3687612a6d76e15f8a889cdb629d2dda034d897b,NA,NA,1,1,1,49,0,0,0,0,0
